OrderID,ProductID,ProductName,CategoryID,CategoryName,CustomerID,CompanyName,EmployeeID,OrderDate,ShippedDate,UnitPrice,Quantity,Discount,TotalPrice,Year,Month,ShipCountry
10849,26,Gumbär Gummibärchen,3,Confections,KOENE,Königlich Essen,9,1998-01-23,1998-01-30,31.23,18,0.15,477.81899999999996,1998,1,Germany
10850,25,NuNuCa Nuß-Nougat-Creme,3,Confections,VICTE,Victuailles en stock,1,1998-01-23,1998-01-30,14.0,20,0.15,238.0,1998,1,France
10850,33,Geitost,4,Dairy Products,VICTE,Victuailles en stock,1,1998-01-23,1998-01-30,2.5,4,0.15,8.5,1998,1,France
10850,70,Outback Lager,1,Beverages,VICTE,Victuailles en stock,1,1998-01-23,1998-01-30,15.0,30,0.15,382.5,1998,1,France
10851,2,Chang,1,Beverages,RICAR,Ricardo Adocicados,5,1998-01-26,1998-02-02,19.0,5,0.05,90.25,1998,1,Brazil
10851,25,NuNuCa Nuß-Nougat-Creme,3,Confections,RICAR,Ricardo Adocicados,5,1998-01-26,1998-02-02,14.0,10,0.05,133.0,1998,1,Brazil
10851,57,Ravioli Angelo,5,Grains/Cereals,RICAR,Ricardo Adocicados,5,1998-01-26,1998-02-02,19.5,10,0.05,185.25,1998,1,Brazil
10851,59,Raclette Courdavault,4,Dairy Products,RICAR,Ricardo Adocicados,5,1998-01-26,1998-02-02,55.0,42,0.05,2194.5,1998,1,Brazil
10852,2,Chang,1,Beverages,RATTC,Rattlesnake Canyon Grocery,8,1998-01-26,1998-01-30,19.0,15,0.0,285.0,1998,1,USA
10852,17,Alice Mutton,6,Meat/Poultry,RATTC,Rattlesnake Canyon Grocery,8,1998-01-26,1998-01-30,39.0,6,0.0,234.0,1998,1,USA
10852,62,Tarte au sucre,3,Confections,RATTC,Rattlesnake Canyon Grocery,8,1998-01-26,1998-01-30,49.3,50,0.0,2465.0,1998,1,USA
10853,18,Carnarvon Tigers,8,Seafood,BLAUS,Blauer See Delikatessen,9,1998-01-27,1998-02-03,62.5,10,0.0,625.0,1998,1,Germany
10854,10,Ikura,8,Seafood,ERNSH,Ernst Handel,3,1998-01-27,1998-02-05,31.0,100,0.15,2635.0,1998,1,Austria
10854,13,Konbu,8,Seafood,ERNSH,Ernst Handel,3,1998-01-27,1998-02-05,6.0,65,0.15,331.5,1998,1,Austria
10855,16,Pavlova,3,Confections,OLDWO,Old World Delicatessen,3,1998-01-27,1998-02-04,17.45,50,0.0,872.5,1998,1,USA
10855,31,Gorgonzola Telino,4,Dairy Products,OLDWO,Old World Delicatessen,3,1998-01-27,1998-02-04,12.5,14,0.0,175.0,1998,1,USA
10855,56,Gnocchi di nonna Alice,5,Grains/Cereals,OLDWO,Old World Delicatessen,3,1998-01-27,1998-02-04,38.0,24,0.0,912.0,1998,1,USA
10855,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,OLDWO,Old World Delicatessen,3,1998-01-27,1998-02-04,21.05,15,0.15,268.3875,1998,1,USA
10856,2,Chang,1,Beverages,ANTON,Antonio Moreno Taquería,3,1998-01-28,1998-02-10,19.0,20,0.0,380.0,1998,1,Mexico
10856,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,ANTON,Antonio Moreno Taquería,3,1998-01-28,1998-02-10,14.0,20,0.0,280.0,1998,1,Mexico
10857,3,Aniseed Syrup,2,Condiments,BERGS,Berglunds snabbköp,8,1998-01-28,1998-02-06,10.0,30,0.0,300.0,1998,1,Sweden
10857,26,Gumbär Gummibärchen,3,Confections,BERGS,Berglunds snabbköp,8,1998-01-28,1998-02-06,31.23,35,0.25,819.7874999999999,1998,1,Sweden
10857,29,Thüringer Rostbratwurst,6,Meat/Poultry,BERGS,Berglunds snabbköp,8,1998-01-28,1998-02-06,123.79,10,0.25,928.4250000000001,1998,1,Sweden
10858,7,Uncle Bob's Organic Dried Pears,7,Produce,LACOR,La corne d'abondance,2,1998-01-29,1998-02-03,30.0,5,0.0,150.0,1998,1,France
10858,27,Schoggi Schokolade,3,Confections,LACOR,La corne d'abondance,2,1998-01-29,1998-02-03,43.9,10,0.0,439.0,1998,1,France
10858,70,Outback Lager,1,Beverages,LACOR,La corne d'abondance,2,1998-01-29,1998-02-03,15.0,4,0.0,60.0,1998,1,France
10859,24,Guaraná Fantástica,1,Beverages,FRANK,Frankenversand,1,1998-01-29,1998-02-02,4.5,40,0.25,135.0,1998,1,Germany
10859,54,Tourtière,6,Meat/Poultry,FRANK,Frankenversand,1,1998-01-29,1998-02-02,7.45,35,0.25,195.5625,1998,1,Germany
10859,64,Wimmers gute Semmelknödel,5,Grains/Cereals,FRANK,Frankenversand,1,1998-01-29,1998-02-02,33.25,30,0.25,748.125,1998,1,Germany
10860,51,Manjimup Dried Apples,7,Produce,FRANR,France restauration,3,1998-01-29,1998-02-04,53.0,3,0.0,159.0,1998,1,France
10860,76,Lakkalikööri,1,Beverages,FRANR,France restauration,3,1998-01-29,1998-02-04,18.0,20,0.0,360.0,1998,1,France
10861,17,Alice Mutton,6,Meat/Poultry,WHITC,White Clover Markets,4,1998-01-30,1998-02-17,39.0,42,0.0,1638.0,1998,1,USA
10861,18,Carnarvon Tigers,8,Seafood,WHITC,White Clover Markets,4,1998-01-30,1998-02-17,62.5,20,0.0,1250.0,1998,1,USA
10861,21,Sir Rodney's Scones,3,Confections,WHITC,White Clover Markets,4,1998-01-30,1998-02-17,10.0,40,0.0,400.0,1998,1,USA
10861,33,Geitost,4,Dairy Products,WHITC,White Clover Markets,4,1998-01-30,1998-02-17,2.5,35,0.0,87.5,1998,1,USA
10861,62,Tarte au sucre,3,Confections,WHITC,White Clover Markets,4,1998-01-30,1998-02-17,49.3,3,0.0,147.89999999999998,1998,1,USA
10862,11,Queso Cabrales,4,Dairy Products,LEHMS,Lehmanns Marktstand,8,1998-01-30,1998-02-02,21.0,25,0.0,525.0,1998,1,Germany
10862,52,Filo Mix,5,Grains/Cereals,LEHMS,Lehmanns Marktstand,8,1998-01-30,1998-02-02,7.0,8,0.0,56.0,1998,1,Germany
10863,1,Chai,1,Beverages,HILAA,HILARION-Abastos,4,1998-02-02,1998-02-17,18.0,20,0.15,306.0,1998,2,Venezuela
10863,58,Escargots de Bourgogne,8,Seafood,HILAA,HILARION-Abastos,4,1998-02-02,1998-02-17,13.25,12,0.15,135.15,1998,2,Venezuela
10864,35,Steeleye Stout,1,Beverages,AROUT,Around the Horn,4,1998-02-02,1998-02-09,18.0,4,0.0,72.0,1998,2,UK
10864,67,Laughing Lumberjack Lager,1,Beverages,AROUT,Around the Horn,4,1998-02-02,1998-02-09,14.0,15,0.0,210.0,1998,2,UK
10865,38,Côte de Blaye,1,Beverages,QUICK,QUICK-Stop,2,1998-02-02,1998-02-12,263.5,60,0.05,15019.5,1998,2,Germany
10865,39,Chartreuse verte,1,Beverages,QUICK,QUICK-Stop,2,1998-02-02,1998-02-12,18.0,80,0.05,1368.0,1998,2,Germany
10866,2,Chang,1,Beverages,BERGS,Berglunds snabbköp,5,1998-02-03,1998-02-12,19.0,21,0.25,299.25,1998,2,Sweden
10866,24,Guaraná Fantástica,1,Beverages,BERGS,Berglunds snabbköp,5,1998-02-03,1998-02-12,4.5,6,0.25,20.25,1998,2,Sweden
10866,30,Nord-Ost Matjeshering,8,Seafood,BERGS,Berglunds snabbköp,5,1998-02-03,1998-02-12,25.89,40,0.25,776.6999999999999,1998,2,Sweden
10867,53,Perth Pasties,6,Meat/Poultry,LONEP,Lonesome Pine Restaurant,6,1998-02-03,1998-02-11,32.8,3,0.0,98.39999999999999,1998,2,USA
10868,26,Gumbär Gummibärchen,3,Confections,QUEEN,Queen Cozinha,7,1998-02-04,1998-02-23,31.23,20,0.0,624.6,1998,2,Brazil
10868,35,Steeleye Stout,1,Beverages,QUEEN,Queen Cozinha,7,1998-02-04,1998-02-23,18.0,30,0.0,540.0,1998,2,Brazil
10868,49,Maxilaku,3,Confections,QUEEN,Queen Cozinha,7,1998-02-04,1998-02-23,20.0,42,0.1,756.0,1998,2,Brazil
10869,1,Chai,1,Beverages,SEVES,Seven Seas Imports,5,1998-02-04,1998-02-09,18.0,40,0.0,720.0,1998,2,UK
10869,11,Queso Cabrales,4,Dairy Products,SEVES,Seven Seas Imports,5,1998-02-04,1998-02-09,21.0,10,0.0,210.0,1998,2,UK
10869,23,Tunnbröd,5,Grains/Cereals,SEVES,Seven Seas Imports,5,1998-02-04,1998-02-09,9.0,50,0.0,450.0,1998,2,UK
10869,68,Scottish Longbreads,3,Confections,SEVES,Seven Seas Imports,5,1998-02-04,1998-02-09,12.5,20,0.0,250.0,1998,2,UK
10870,35,Steeleye Stout,1,Beverages,WOLZA,Wolski  Zajazd,5,1998-02-04,1998-02-13,18.0,3,0.0,54.0,1998,2,Poland
10870,51,Manjimup Dried Apples,7,Produce,WOLZA,Wolski  Zajazd,5,1998-02-04,1998-02-13,53.0,2,0.0,106.0,1998,2,Poland
10871,6,Grandma's Boysenberry Spread,2,Condiments,BONAP,Bon app',9,1998-02-05,1998-02-10,25.0,50,0.05,1187.5,1998,2,France
10871,16,Pavlova,3,Confections,BONAP,Bon app',9,1998-02-05,1998-02-10,17.45,12,0.05,198.92999999999998,1998,2,France
10871,17,Alice Mutton,6,Meat/Poultry,BONAP,Bon app',9,1998-02-05,1998-02-10,39.0,16,0.05,592.8,1998,2,France
10872,55,Pâté chinois,6,Meat/Poultry,GODOS,Godos Cocina Típica,5,1998-02-05,1998-02-09,24.0,10,0.05,228.0,1998,2,Spain
10872,62,Tarte au sucre,3,Confections,GODOS,Godos Cocina Típica,5,1998-02-05,1998-02-09,49.3,20,0.05,936.6999999999999,1998,2,Spain
10872,64,Wimmers gute Semmelknödel,5,Grains/Cereals,GODOS,Godos Cocina Típica,5,1998-02-05,1998-02-09,33.25,15,0.05,473.8125,1998,2,Spain
10872,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,GODOS,Godos Cocina Típica,5,1998-02-05,1998-02-09,21.05,21,0.05,419.9475,1998,2,Spain
10873,21,Sir Rodney's Scones,3,Confections,WILMK,Wilman Kala,4,1998-02-06,1998-02-09,10.0,20,0.0,200.0,1998,2,Finland
10873,28,Rössle Sauerkraut,7,Produce,WILMK,Wilman Kala,4,1998-02-06,1998-02-09,45.6,3,0.0,136.8,1998,2,Finland
10874,10,Ikura,8,Seafood,GODOS,Godos Cocina Típica,5,1998-02-06,1998-02-11,31.0,10,0.0,310.0,1998,2,Spain
10875,19,Teatime Chocolate Biscuits,3,Confections,BERGS,Berglunds snabbköp,4,1998-02-06,1998-03-03,9.2,25,0.0,229.99999999999997,1998,2,Sweden
10875,47,Zaanse koeken,3,Confections,BERGS,Berglunds snabbköp,4,1998-02-06,1998-03-03,9.5,21,0.1,179.55,1998,2,Sweden
10875,49,Maxilaku,3,Confections,BERGS,Berglunds snabbköp,4,1998-02-06,1998-03-03,20.0,15,0.0,300.0,1998,2,Sweden
10876,46,Spegesild,8,Seafood,BONAP,Bon app',7,1998-02-09,1998-02-12,12.0,21,0.0,252.0,1998,2,France
10876,64,Wimmers gute Semmelknödel,5,Grains/Cereals,BONAP,Bon app',7,1998-02-09,1998-02-12,33.25,20,0.0,665.0,1998,2,France
10877,16,Pavlova,3,Confections,RICAR,Ricardo Adocicados,1,1998-02-09,1998-02-19,17.45,30,0.25,392.625,1998,2,Brazil
10877,18,Carnarvon Tigers,8,Seafood,RICAR,Ricardo Adocicados,1,1998-02-09,1998-02-19,62.5,25,0.0,1562.5,1998,2,Brazil
10878,20,Sir Rodney's Marmalade,3,Confections,QUICK,QUICK-Stop,4,1998-02-10,1998-02-12,81.0,20,0.05,1539.0,1998,2,Germany
10879,40,Boston Crab Meat,8,Seafood,WILMK,Wilman Kala,3,1998-02-10,1998-02-12,18.4,12,0.0,220.79999999999998,1998,2,Finland
10879,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,WILMK,Wilman Kala,3,1998-02-10,1998-02-12,21.05,10,0.0,210.5,1998,2,Finland
10879,76,Lakkalikööri,1,Beverages,WILMK,Wilman Kala,3,1998-02-10,1998-02-12,18.0,10,0.0,180.0,1998,2,Finland
10880,23,Tunnbröd,5,Grains/Cereals,FOLKO,Folk och fä HB,7,1998-02-10,1998-02-18,9.0,30,0.2,216.0,1998,2,Sweden
10880,61,Sirop d'érable,2,Condiments,FOLKO,Folk och fä HB,7,1998-02-10,1998-02-18,28.5,30,0.2,684.0,1998,2,Sweden
10880,70,Outback Lager,1,Beverages,FOLKO,Folk och fä HB,7,1998-02-10,1998-02-18,15.0,50,0.2,600.0,1998,2,Sweden
10881,73,Röd Kaviar,8,Seafood,CACTU,Cactus Comidas para llevar,4,1998-02-11,1998-02-18,15.0,10,0.0,150.0,1998,2,Argentina
10882,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,SAVEA,Save-a-lot Markets,4,1998-02-11,1998-02-20,14.0,25,0.0,350.0,1998,2,USA
10882,49,Maxilaku,3,Confections,SAVEA,Save-a-lot Markets,4,1998-02-11,1998-02-20,20.0,20,0.15,340.0,1998,2,USA
10882,54,Tourtière,6,Meat/Poultry,SAVEA,Save-a-lot Markets,4,1998-02-11,1998-02-20,7.45,32,0.15,202.64,1998,2,USA
10883,24,Guaraná Fantástica,1,Beverages,LONEP,Lonesome Pine Restaurant,8,1998-02-12,1998-02-20,4.5,8,0.0,36.0,1998,2,USA
10884,21,Sir Rodney's Scones,3,Confections,LETSS,Let's Stop N Shop,4,1998-02-12,1998-02-13,10.0,40,0.05,380.0,1998,2,USA
10884,56,Gnocchi di nonna Alice,5,Grains/Cereals,LETSS,Let's Stop N Shop,4,1998-02-12,1998-02-13,38.0,21,0.05,758.0999999999999,1998,2,USA
10884,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,LETSS,Let's Stop N Shop,4,1998-02-12,1998-02-13,21.05,12,0.05,239.97,1998,2,USA
10885,2,Chang,1,Beverages,SUPRD,Suprêmes délices,6,1998-02-12,1998-02-18,19.0,20,0.0,380.0,1998,2,Belgium
10885,24,Guaraná Fantástica,1,Beverages,SUPRD,Suprêmes délices,6,1998-02-12,1998-02-18,4.5,12,0.0,54.0,1998,2,Belgium
10885,70,Outback Lager,1,Beverages,SUPRD,Suprêmes délices,6,1998-02-12,1998-02-18,15.0,30,0.0,450.0,1998,2,Belgium
10885,77,Original Frankfurter grüne Soße,2,Condiments,SUPRD,Suprêmes délices,6,1998-02-12,1998-02-18,13.0,25,0.0,325.0,1998,2,Belgium
10886,10,Ikura,8,Seafood,HANAR,Hanari Carnes,1,1998-02-13,1998-03-02,31.0,70,0.0,2170.0,1998,2,Brazil
10886,31,Gorgonzola Telino,4,Dairy Products,HANAR,Hanari Carnes,1,1998-02-13,1998-03-02,12.5,35,0.0,437.5,1998,2,Brazil
10886,77,Original Frankfurter grüne Soße,2,Condiments,HANAR,Hanari Carnes,1,1998-02-13,1998-03-02,13.0,40,0.0,520.0,1998,2,Brazil
10887,25,NuNuCa Nuß-Nougat-Creme,3,Confections,GALED,Galería del gastrónomo,8,1998-02-13,1998-02-16,14.0,5,0.0,70.0,1998,2,Spain
10888,2,Chang,1,Beverages,GODOS,Godos Cocina Típica,1,1998-02-16,1998-02-23,19.0,20,0.0,380.0,1998,2,Spain
10888,68,Scottish Longbreads,3,Confections,GODOS,Godos Cocina Típica,1,1998-02-16,1998-02-23,12.5,18,0.0,225.0,1998,2,Spain
10889,11,Queso Cabrales,4,Dairy Products,RATTC,Rattlesnake Canyon Grocery,9,1998-02-16,1998-02-23,21.0,40,0.0,840.0,1998,2,USA
10889,38,Côte de Blaye,1,Beverages,RATTC,Rattlesnake Canyon Grocery,9,1998-02-16,1998-02-23,263.5,40,0.0,10540.0,1998,2,USA
10890,17,Alice Mutton,6,Meat/Poultry,DUMON,Du monde entier,7,1998-02-16,1998-02-18,39.0,15,0.0,585.0,1998,2,France
10890,34,Sasquatch Ale,1,Beverages,DUMON,Du monde entier,7,1998-02-16,1998-02-18,14.0,10,0.0,140.0,1998,2,France
10890,41,Jack's New England Clam Chowder,8,Seafood,DUMON,Du monde entier,7,1998-02-16,1998-02-18,9.65,14,0.0,135.1,1998,2,France
10891,30,Nord-Ost Matjeshering,8,Seafood,LEHMS,Lehmanns Marktstand,7,1998-02-17,1998-02-19,25.89,15,0.05,368.9325,1998,2,Germany
10892,59,Raclette Courdavault,4,Dairy Products,MAISD,Maison Dewey,4,1998-02-17,1998-02-19,55.0,40,0.05,2090.0,1998,2,Belgium
10893,8,Northwoods Cranberry Sauce,2,Condiments,KOENE,Königlich Essen,9,1998-02-18,1998-02-20,40.0,30,0.0,1200.0,1998,2,Germany
10893,24,Guaraná Fantástica,1,Beverages,KOENE,Königlich Essen,9,1998-02-18,1998-02-20,4.5,10,0.0,45.0,1998,2,Germany
10893,29,Thüringer Rostbratwurst,6,Meat/Poultry,KOENE,Königlich Essen,9,1998-02-18,1998-02-20,123.79,24,0.0,2970.96,1998,2,Germany
10893,30,Nord-Ost Matjeshering,8,Seafood,KOENE,Königlich Essen,9,1998-02-18,1998-02-20,25.89,35,0.0,906.15,1998,2,Germany
10893,36,Inlagd Sill,8,Seafood,KOENE,Königlich Essen,9,1998-02-18,1998-02-20,19.0,20,0.0,380.0,1998,2,Germany
10894,13,Konbu,8,Seafood,SAVEA,Save-a-lot Markets,1,1998-02-18,1998-02-20,6.0,28,0.05,159.6,1998,2,USA
10894,69,Gudbrandsdalsost,4,Dairy Products,SAVEA,Save-a-lot Markets,1,1998-02-18,1998-02-20,36.0,50,0.05,1710.0,1998,2,USA
10894,75,Rhönbräu Klosterbier,1,Beverages,SAVEA,Save-a-lot Markets,1,1998-02-18,1998-02-20,7.75,120,0.05,883.5,1998,2,USA
10895,24,Guaraná Fantástica,1,Beverages,ERNSH,Ernst Handel,3,1998-02-18,1998-02-23,4.5,110,0.0,495.0,1998,2,Austria
10895,39,Chartreuse verte,1,Beverages,ERNSH,Ernst Handel,3,1998-02-18,1998-02-23,18.0,45,0.0,810.0,1998,2,Austria
10895,40,Boston Crab Meat,8,Seafood,ERNSH,Ernst Handel,3,1998-02-18,1998-02-23,18.4,91,0.0,1674.3999999999999,1998,2,Austria
10895,60,Camembert Pierrot,4,Dairy Products,ERNSH,Ernst Handel,3,1998-02-18,1998-02-23,34.0,100,0.0,3400.0,1998,2,Austria
10896,45,Rogede sild,8,Seafood,MAISD,Maison Dewey,7,1998-02-19,1998-02-27,9.5,15,0.0,142.5,1998,2,Belgium
10896,56,Gnocchi di nonna Alice,5,Grains/Cereals,MAISD,Maison Dewey,7,1998-02-19,1998-02-27,38.0,16,0.0,608.0,1998,2,Belgium
10897,29,Thüringer Rostbratwurst,6,Meat/Poultry,HUNGO,Hungry Owl All-Night Grocers,3,1998-02-19,1998-02-25,123.79,80,0.0,9903.2,1998,2,Ireland
10897,30,Nord-Ost Matjeshering,8,Seafood,HUNGO,Hungry Owl All-Night Grocers,3,1998-02-19,1998-02-25,25.89,36,0.0,932.04,1998,2,Ireland
10898,13,Konbu,8,Seafood,OCEAN,Océano Atlántico Ltda.,4,1998-02-20,1998-03-06,6.0,5,0.0,30.0,1998,2,Argentina
10899,39,Chartreuse verte,1,Beverages,LILAS,LILA-Supermercado,5,1998-02-20,1998-02-26,18.0,8,0.15,122.39999999999999,1998,2,Venezuela
10900,70,Outback Lager,1,Beverages,WELLI,Wellington Importadora,1,1998-02-20,1998-03-04,15.0,3,0.25,33.75,1998,2,Brazil
10901,41,Jack's New England Clam Chowder,8,Seafood,HILAA,HILARION-Abastos,4,1998-02-23,1998-02-26,9.65,30,0.0,289.5,1998,2,Venezuela
10901,71,Flotemysost,4,Dairy Products,HILAA,HILARION-Abastos,4,1998-02-23,1998-02-26,21.5,30,0.0,645.0,1998,2,Venezuela
10902,55,Pâté chinois,6,Meat/Poultry,FOLKO,Folk och fä HB,1,1998-02-23,1998-03-03,24.0,30,0.15,612.0,1998,2,Sweden
10902,62,Tarte au sucre,3,Confections,FOLKO,Folk och fä HB,1,1998-02-23,1998-03-03,49.3,6,0.15,251.42999999999995,1998,2,Sweden
10903,13,Konbu,8,Seafood,HANAR,Hanari Carnes,3,1998-02-24,1998-03-04,6.0,40,0.0,240.0,1998,2,Brazil
10903,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,HANAR,Hanari Carnes,3,1998-02-24,1998-03-04,21.05,21,0.0,442.05,1998,2,Brazil
10903,68,Scottish Longbreads,3,Confections,HANAR,Hanari Carnes,3,1998-02-24,1998-03-04,12.5,20,0.0,250.0,1998,2,Brazil
10904,58,Escargots de Bourgogne,8,Seafood,WHITC,White Clover Markets,3,1998-02-24,1998-02-27,13.25,15,0.0,198.75,1998,2,USA
10904,62,Tarte au sucre,3,Confections,WHITC,White Clover Markets,3,1998-02-24,1998-02-27,49.3,35,0.0,1725.5,1998,2,USA
10905,1,Chai,1,Beverages,WELLI,Wellington Importadora,9,1998-02-24,1998-03-06,18.0,20,0.05,342.0,1998,2,Brazil
10906,61,Sirop d'érable,2,Condiments,WOLZA,Wolski  Zajazd,4,1998-02-25,1998-03-03,28.5,15,0.0,427.5,1998,2,Poland
10907,75,Rhönbräu Klosterbier,1,Beverages,SPECD,Spécialités du monde,6,1998-02-25,1998-02-27,7.75,14,0.0,108.5,1998,2,France
10908,7,Uncle Bob's Organic Dried Pears,7,Produce,REGGC,Reggiani Caseifici,4,1998-02-26,1998-03-06,30.0,20,0.05,570.0,1998,2,Italy
10908,52,Filo Mix,5,Grains/Cereals,REGGC,Reggiani Caseifici,4,1998-02-26,1998-03-06,7.0,14,0.05,93.1,1998,2,Italy
10909,7,Uncle Bob's Organic Dried Pears,7,Produce,SANTG,Santé Gourmet,1,1998-02-26,1998-03-10,30.0,12,0.0,360.0,1998,2,Norway
10909,16,Pavlova,3,Confections,SANTG,Santé Gourmet,1,1998-02-26,1998-03-10,17.45,15,0.0,261.75,1998,2,Norway
10909,41,Jack's New England Clam Chowder,8,Seafood,SANTG,Santé Gourmet,1,1998-02-26,1998-03-10,9.65,5,0.0,48.25,1998,2,Norway
10910,19,Teatime Chocolate Biscuits,3,Confections,WILMK,Wilman Kala,1,1998-02-26,1998-03-04,9.2,12,0.0,110.39999999999999,1998,2,Finland
10910,49,Maxilaku,3,Confections,WILMK,Wilman Kala,1,1998-02-26,1998-03-04,20.0,10,0.0,200.0,1998,2,Finland
10910,61,Sirop d'érable,2,Condiments,WILMK,Wilman Kala,1,1998-02-26,1998-03-04,28.5,5,0.0,142.5,1998,2,Finland
10911,1,Chai,1,Beverages,GODOS,Godos Cocina Típica,3,1998-02-26,1998-03-05,18.0,10,0.0,180.0,1998,2,Spain
10911,17,Alice Mutton,6,Meat/Poultry,GODOS,Godos Cocina Típica,3,1998-02-26,1998-03-05,39.0,12,0.0,468.0,1998,2,Spain
10911,67,Laughing Lumberjack Lager,1,Beverages,GODOS,Godos Cocina Típica,3,1998-02-26,1998-03-05,14.0,15,0.0,210.0,1998,2,Spain
10912,11,Queso Cabrales,4,Dairy Products,HUNGO,Hungry Owl All-Night Grocers,2,1998-02-26,1998-03-18,21.0,40,0.25,630.0,1998,2,Ireland
10912,29,Thüringer Rostbratwurst,6,Meat/Poultry,HUNGO,Hungry Owl All-Night Grocers,2,1998-02-26,1998-03-18,123.79,60,0.25,5570.55,1998,2,Ireland
10913,4,Chef Anton's Cajun Seasoning,2,Condiments,QUEEN,Queen Cozinha,4,1998-02-26,1998-03-04,22.0,30,0.25,495.0,1998,2,Brazil
10913,33,Geitost,4,Dairy Products,QUEEN,Queen Cozinha,4,1998-02-26,1998-03-04,2.5,40,0.25,75.0,1998,2,Brazil
10913,58,Escargots de Bourgogne,8,Seafood,QUEEN,Queen Cozinha,4,1998-02-26,1998-03-04,13.25,15,0.0,198.75,1998,2,Brazil
10914,71,Flotemysost,4,Dairy Products,QUEEN,Queen Cozinha,6,1998-02-27,1998-03-02,21.5,25,0.0,537.5,1998,2,Brazil
10915,17,Alice Mutton,6,Meat/Poultry,TORTU,Tortuga Restaurante,2,1998-02-27,1998-03-02,39.0,10,0.0,390.0,1998,2,Mexico
10915,33,Geitost,4,Dairy Products,TORTU,Tortuga Restaurante,2,1998-02-27,1998-03-02,2.5,30,0.0,75.0,1998,2,Mexico
10915,54,Tourtière,6,Meat/Poultry,TORTU,Tortuga Restaurante,2,1998-02-27,1998-03-02,7.45,10,0.0,74.5,1998,2,Mexico
10916,16,Pavlova,3,Confections,RANCH,Rancho grande,1,1998-02-27,1998-03-09,17.45,6,0.0,104.69999999999999,1998,2,Argentina
10916,32,Mascarpone Fabioli,4,Dairy Products,RANCH,Rancho grande,1,1998-02-27,1998-03-09,32.0,6,0.0,192.0,1998,2,Argentina
10916,57,Ravioli Angelo,5,Grains/Cereals,RANCH,Rancho grande,1,1998-02-27,1998-03-09,19.5,20,0.0,390.0,1998,2,Argentina
10917,30,Nord-Ost Matjeshering,8,Seafood,ROMEY,Romero y tomillo,4,1998-03-02,1998-03-11,25.89,1,0.0,25.89,1998,3,Spain
10917,60,Camembert Pierrot,4,Dairy Products,ROMEY,Romero y tomillo,4,1998-03-02,1998-03-11,34.0,10,0.0,340.0,1998,3,Spain
10918,1,Chai,1,Beverages,BOTTM,Bottom-Dollar Markets,3,1998-03-02,1998-03-11,18.0,60,0.25,810.0,1998,3,Canada
10918,60,Camembert Pierrot,4,Dairy Products,BOTTM,Bottom-Dollar Markets,3,1998-03-02,1998-03-11,34.0,25,0.25,637.5,1998,3,Canada
10919,16,Pavlova,3,Confections,LINOD,LINO-Delicateses,2,1998-03-02,1998-03-04,17.45,24,0.0,418.79999999999995,1998,3,Venezuela
10919,25,NuNuCa Nuß-Nougat-Creme,3,Confections,LINOD,LINO-Delicateses,2,1998-03-02,1998-03-04,14.0,24,0.0,336.0,1998,3,Venezuela
10919,40,Boston Crab Meat,8,Seafood,LINOD,LINO-Delicateses,2,1998-03-02,1998-03-04,18.4,20,0.0,368.0,1998,3,Venezuela
10920,50,Valkoinen suklaa,3,Confections,AROUT,Around the Horn,4,1998-03-03,1998-03-09,16.25,24,0.0,390.0,1998,3,UK
10921,35,Steeleye Stout,1,Beverages,VAFFE,Vaffeljernet,1,1998-03-03,1998-03-09,18.0,10,0.0,180.0,1998,3,Denmark
10921,63,Vegie-spread,2,Condiments,VAFFE,Vaffeljernet,1,1998-03-03,1998-03-09,43.9,40,0.0,1756.0,1998,3,Denmark
10922,17,Alice Mutton,6,Meat/Poultry,HANAR,Hanari Carnes,5,1998-03-03,1998-03-05,39.0,15,0.0,585.0,1998,3,Brazil
10922,24,Guaraná Fantástica,1,Beverages,HANAR,Hanari Carnes,5,1998-03-03,1998-03-05,4.5,35,0.0,157.5,1998,3,Brazil
10923,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,LAMAI,La maison d'Asie,7,1998-03-03,1998-03-13,14.0,10,0.2,112.0,1998,3,France
10923,43,Ipoh Coffee,1,Beverages,LAMAI,La maison d'Asie,7,1998-03-03,1998-03-13,46.0,10,0.2,368.0,1998,3,France
10923,67,Laughing Lumberjack Lager,1,Beverages,LAMAI,La maison d'Asie,7,1998-03-03,1998-03-13,14.0,24,0.2,268.8,1998,3,France
10924,10,Ikura,8,Seafood,BERGS,Berglunds snabbköp,3,1998-03-04,1998-04-08,31.0,20,0.1,558.0,1998,3,Sweden
10924,28,Rössle Sauerkraut,7,Produce,BERGS,Berglunds snabbköp,3,1998-03-04,1998-04-08,45.6,30,0.1,1231.2,1998,3,Sweden
10924,75,Rhönbräu Klosterbier,1,Beverages,BERGS,Berglunds snabbköp,3,1998-03-04,1998-04-08,7.75,6,0.0,46.5,1998,3,Sweden
